PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
27560777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0684931506849315,5,0.0
27558104,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05263157894736842,2,0.0
27542479,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,20,0.0
27507726,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09722222222222222,7,0.0
27506289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11320754716981132,6,0.0
27497009,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.13953488372093023,12,0.0
27443204,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.07792207792207792,6,0.0
27428755,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.19736842105263158,15,0.0
27413201,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.12903225806451613,8,0.0
27374566,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1590909090909091,7,0.0
27374524,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.19607843137254902,10,0.0
27338331,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.21428571428571427,12,0.0
27333117,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19298245614035087,11,0.0
27313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
27299743,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.21052631578947367,24,0.0
27283695,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.14285714285714285,7,0.0
27240947,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.16393442622950818,10,0.0
28901112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,12,0.0
27216966,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.034482758620689655,3,0.0
27214157,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.08620689655172414,5,0.0
27211686,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.017241379310344827,1,0.0
27211628,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.06451612903225806,4,0.0
27167141,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07272727272727272,4,0.0
27152614,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.12222222222222222,11,0.0
27132879,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,4,0.0
27130088,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.22340425531914893,21,0.0
27098519,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.45454545454545453,25,0.0
27095506,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.14754098360655737,9,0.0
27095394,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.04918032786885246,3,0.0
27085062,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.12195121951219512,10,0.0
27036210,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07407407407407407,4,0.0
28911581,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.16666666666666666,5,0.0
27018186,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.057971014492753624,4,0.0
27002313,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.20634920634920634,13,0.0
26998567,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.21311475409836064,13,0.0
26987200,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23529411764705882,4,0.0
26952990,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.23636363636363636,13,0.0
26948593,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.17857142857142858,10,0.0
26948581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,4,0.0
26946477,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14,7,0.0
26939054,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.13414634146341464,11,0.0
26925625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07352941176470588,5,0.0
26924300,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.016129032258064516,1,0.0
26921892,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.15,9,0.0
26897400,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0
26897250,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.11267605633802817,8,0.0
26865506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,2,0.0
26858114,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.17721518987341772,14,0.0
26830581,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2,9,0.0
26797601,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.10638297872340426,5,0.0
26776021,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.12244897959183673,6,0.0
26776005,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.10204081632653061,5,0.0
26756813,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.16455696202531644,13,0.0
26753525,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.05555555555555555,1,0.0
26753515,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04,3,0.0
26742437,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.03571428571428571,3,0.0
26726936,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.15625,15,0.0
29869865,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.08450704225352113,6,0.0
26711894,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.17073170731707318,7,0.0
26699270,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.11764705882352941,6,0.0
26682617,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.13846153846153847,9,0.0
26672289,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.1276595744680851,12,0.0
26666307,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.05,4,0.0
26618852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,6,0.0
26592591,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.16326530612244897,8,0.0
26592573,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2631578947368421,20,0.0
26578373,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2537313432835821,17,0.0
26573373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,7,0.0
26572874,0.0,1.0,5.0,0.0,3.0,1.0,0.0,0.11842105263157894,9,0.0
26536770,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.13432835820895522,9,0.0
26483187,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.1686746987951807,14,0.0
26479897,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.08571428571428572,6,0.0
26460787,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.2631578947368421,10,0.0
26458563,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1978021978021978,18,0.0
26452957,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.09090909090909091,7,0.0
26443397,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
26439423,1.0,0.0,6.0,2.0,0.0,0.0,1.0,0.05,5,0.0
26416622,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.16666666666666666,7,0.0
26408937,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,9,0.0
26404910,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.031746031746031744,2,0.0
26346863,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13953488372093023,6,0.0
26329998,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.017543859649122806,1,0.0
26304345,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,4,0.0
26298695,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.047619047619047616,3,0.0
26292409,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.06153846153846154,4,0.0
26264887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1,0.0
26243955,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.045454545454545456,2,0.0
26213913,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,10,0.0
26213028,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.10869565217391304,5,0.0
26134879,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.1111111111111111,8,0.0
26129984,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.14583333333333334,14,0.0
26087169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,10,0.0
26086845,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0196078431372549,2,0.0
26048925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2073170731707317,17,0.0
26044382,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.05952380952380952,5,0.0
26041239,0.0,1.0,9.0,2.0,0.0,1.0,0.0,0.10526315789473684,6,0.0
26023940,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.08450704225352113,6,0.0
26010667,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.06779661016949153,4,0.0
25998812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12857142857142856,9,0.0
25984746,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.13953488372093023,6,0.0
25976803,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.17073170731707318,7,0.0
25971741,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.02857142857142857,1,0.0
25944417,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.16129032258064516,10,0.0
25929454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10476190476190476,11,0.0
25925860,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.15853658536585366,13,0.0
25914106,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.15789473684210525,3,0.0
25912788,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08695652173913043,4,0.0
25863612,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2222222222222222,10,0.0
25862456,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.12345679012345678,10,0.0
25849252,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05454545454545454,3,0.0
25832782,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.14814814814814814,12,0.0
25822158,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.07407407407407407,4,0.0
25800179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02857142857142857,2,0.0
25796526,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.07272727272727272,4,0.0
25788419,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.16666666666666666,2,0.0
25772868,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.014084507042253521,1,0.0
25766829,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0,0.0
25766827,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.20754716981132076,11,0.0
25745064,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.025,1,0.0
25743163,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.05084745762711865,3,0.0
25694725,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.13636363636363635,6,0.0
25678319,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.12698412698412698,8,0.0
25660892,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.061224489795918366,3,0.0
25660523,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.1095890410958904,8,0.0
25645350,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.10869565217391304,5,0.0
25620278,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.25,19,0.0
25608070,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08571428571428572,3,0.0
25602148,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.1095890410958904,8,0.0
25601700,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.02127659574468085,2,0.0
25587929,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.08333333333333333,7,0.0
25585640,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2,7,0.0
25560914,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.08,8,0.0
25539135,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.17777777777777778,8,0.0
25529666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08620689655172414,5,0.0
25494337,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.19607843137254902,10,0.0
25476326,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.22058823529411764,15,0.0
25466143,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0625,3,0.0
25465998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14634146341463414,6,0.0
25456056,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0,0.0
25442606,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.23404255319148937,11,0.0
25442594,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0625,3,0.0
25442538,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.09523809523809523,6,0.0
25442533,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,8,0.0
25442527,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.18181818181818182,10,0.0
25434122,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.22535211267605634,16,0.0
25410804,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,3,0.0
25384245,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.16326530612244897,8,0.0
25382689,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.08108108108108109,3,0.0
25380713,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019230769230769232,1,0.0
25376483,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.1702127659574468,8,0.0
25354879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11627906976744186,5,0.0
25280021,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.06349206349206349,4,0.0
25271925,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.10588235294117647,9,0.0
25268921,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.2465753424657534,18,0.0
25265851,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2608695652173913,6,0.0
25260190,1.0,1.0,11.0,5.0,0.0,0.0,0.0,0.10638297872340426,5,0.0
25260164,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10638297872340426,10,0.0
25255574,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.1,5,0.0
25254921,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.16176470588235295,11,0.0
25238318,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.23943661971830985,17,0.0
25227714,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.11538461538461539,6,0.0
25213754,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.11764705882352941,6,0.0
25212821,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.23333333333333334,14,0.0
25179943,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2549019607843137,13,0.0
25175039,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.020202020202020204,2,0.0
25173365,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.12,6,0.0
25163933,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.125,7,0.0
25152493,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.07142857142857142,5,0.0
25149008,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.22916666666666666,11,0.0
25146528,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1125,9,0.0
25145158,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.075,3,0.0
25145150,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.02040816326530612,1,0.0
25136817,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,4,0.0
25130934,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1694915254237288,10,0.0
25109456,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.06349206349206349,4,0.0
25108261,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.21649484536082475,21,0.0
25075753,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0196078431372549,1,0.0
25064247,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.018518518518518517,1,0.0
25059143,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.05747126436781609,5,0.0
25050385,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.22,11,0.0
25048793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,2,0.0
25047819,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.14492753623188406,10,0.0
25045165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,3,0.0
25032782,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.16071428571428573,9,0.0
25029482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,6,0.0
25026921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1891891891891892,21,0.0
25013119,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19791666666666666,19,0.0
24996324,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1320754716981132,7,0.0
24951288,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.047619047619047616,2,0.0
24944043,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.23958333333333334,23,0.0
24914601,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.17391304347826086,4,0.0
24912694,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.34615384615384615,18,0.0
24874374,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.029411764705882353,1,0.0
24844693,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16901408450704225,12,0.0
24840461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,8,0.0
24828980,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.057692307692307696,6,0.0
24822435,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.041666666666666664,3,0.0
24810233,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,3,0.0
24800969,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07317073170731707,6,0.0
24799236,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.21212121212121213,14,0.0
24789719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,1,0.0
24767068,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.07142857142857142,3,0.0
24759747,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.041666666666666664,2,0.0
24758531,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.16981132075471697,9,0.0
24742534,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.15254237288135594,9,0.0
24733672,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.16923076923076924,11,0.0
24728201,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.16666666666666666,14,0.0
24720736,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.07142857142857142,5,0.0
24720622,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.13636363636363635,6,0.0
24711278,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,1,0.0
24675182,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.171875,11,0.0
24662481,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14925373134328357,10,0.0
24655330,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.24561403508771928,14,0.0
24629937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,7,0.0
24629935,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.12962962962962962,7,0.0
24601928,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.08163265306122448,4,0.0
24592995,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.1323529411764706,9,0.0
24583606,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.1891891891891892,7,0.0
24555387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24549917,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24533720,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.1388888888888889,5,0.0
24531755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,2,0.0
24528846,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.10666666666666667,8,0.0
24503121,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.1111111111111111,5,0.0
24485149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24484892,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13157894736842105,10,0.0
24482417,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.23809523809523808,15,0.0
24470377,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23529411764705882,12,0.0
24468341,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.21153846153846154,11,0.0
24453811,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.045454545454545456,3,0.0
24446864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24444977,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.038461538461538464,2,0.0
24432647,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.13793103448275862,8,0.0
24420841,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.18518518518518517,10,0.0
24418711,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.06756756756756757,5,0.0
24418237,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.21505376344086022,20,0.0
24416778,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.07692307692307693,4,0.0
24374865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20270270270270271,15,0.0
24373888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06060606060606061,4,0.0
25743385,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.056338028169014086,4,0.0
24345041,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.16326530612244897,8,0.0
24334016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2972972972972973,11,0.0
24307600,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0975609756097561,4,0.0
24274539,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,11,0.0
24267070,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.12903225806451613,8,0.0
24262519,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.08333333333333333,4,0.0
24246090,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37735849056603776,20,0.0
24227789,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.015384615384615385,1,0.0
24199943,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0975609756097561,4,0.0
24176326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,8,0.0
24148394,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.12698412698412698,8,0.0
24128576,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.14545454545454545,8,0.0
24128545,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.208955223880597,14,0.0
24121136,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.06451612903225806,4,0.0
24120027,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.08771929824561403,5,0.0
24115016,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.06451612903225806,2,0.0
24102338,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1956521739130435,9,0.0
24088062,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.034782608695652174,4,0.0
24078598,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.40625,26,0.0
24074739,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.24675324675324675,19,0.0
24032606,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.11666666666666667,7,0.0
24001858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08163265306122448,4,0.0
23994202,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.17391304347826086,4,0.0
23993624,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.10638297872340426,5,0.0
23991156,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.07777777777777778,7,0.0
23984948,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.11428571428571428,8,0.0
23973994,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.015384615384615385,1,0.0
23939876,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.14,7,0.0
23924383,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.13725490196078433,7,0.0
23909654,1.0,0.0,10.0,2.0,0.0,1.0,0.0,0.18253968253968253,23,0.0
23900007,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.12280701754385964,7,0.0
23898638,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.07692307692307693,5,0.0
23871045,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.2391304347826087,11,0.0
23871025,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.09259259259259259,5,0.0
23871015,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.17543859649122806,10,0.0
23870934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,10,0.0
23870932,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.17307692307692307,9,0.0
23870868,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.23684210526315788,9,0.0
23865179,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.05263157894736842,4,0.0
23863370,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.14864864864864866,11,0.0
23859722,1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.09523809523809523,6,0.0
23852813,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.19642857142857142,11,0.0
23849785,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.1836734693877551,9,0.0
23815505,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.05,2,0.0
23799268,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.06097560975609756,5,0.0
23790902,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.25,6,0.0
23770588,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.04838709677419355,3,0.0
23768653,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.19298245614035087,11,0.0
23768534,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.1323529411764706,9,0.0
23708281,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.14705882352941177,10,0.0
23705429,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,4,0.0
23701500,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.2236842105263158,17,0.0
23692760,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.06382978723404255,3,0.0
23675866,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.07692307692307693,3,0.0
23643115,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.025974025974025976,2,0.0
23622529,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.20967741935483872,13,0.0
23604725,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.41935483870967744,26,0.0
23597884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22916666666666666,11,0.0
23584124,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10112359550561797,9,0.0
23578655,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0
23578632,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.15,9,0.0
