PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
20598878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,1,0.0
3941071,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.20967741935483872,13,0.0
18969491,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.12,6,0.0
10563905,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2391304347826087,11,0.0
29899211,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0625,1,0.0
28272800,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09195402298850575,8,0.0
28911615,0.0,1.0,8.0,2.0,0.0,1.0,0.0,0.09,9,0.0
16197573,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.38961038961038963,30,0.0
28959635,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.18292682926829268,15,0.0
12488137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22448979591836735,11,0.0
25802220,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.1076923076923077,7,0.0
19680899,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.12280701754385964,7,0.0
12654472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1896551724137931,11,0.0
10917931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,15,0.0
15935584,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.13793103448275862,8,0.0
11759010,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1388888888888889,5,0.0
16819905,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.2727272727272727,12,0.0
24720622,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.13636363636363635,6,0.0
22656242,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.18181818181818182,8,0.0
28946303,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04081632653061224,2,0.0
16508183,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.14864864864864866,11,0.0
22503716,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.16883116883116883,13,0.0
22922535,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1864406779661017,11,0.0
20153860,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10526315789473684,6,0.0
16954822,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04,3,0.0
18257943,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.06666666666666667,5,0.0
